*******************************************************************************
Ephemeris / WWW_USER Wed Feb 24 01:44:04 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 3552 Don Quixote (1983 SA)      {source: JPL#129}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1983-Sep-01 00:00:00.0000 TDB
Stop  time      : A.D. 2016-Mar-20 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-BIG16}
Output units    : KM-S                                                         
Output format   : 02
Reference frame : ICRF/J2000.0                                                 
Output type     : GEOMETRIC cartesian states
Coordinate systm: Earth Mean Equator and Equinox of Reference Epoch            
*******************************************************************************
Initial FK5/J2000.0 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2454981.5 ! 2009-May-30.00 (TDB)         Residual RMS= .36171        
   EC= .7138591939946456   QR= 1.208904750718783   TP= 2455083.114208498       
   OM= 350.2678783992935   W=  317.1118412185904   IN= 30.96837943826426       
Asteroid physical parameters (km, seconds, rotational period in hours):        
   GM= n.a.                RAD= 9.5                ROTPER= 7.7                 
   H= 12.9                 G= .150                 B-V= n.a.                   
                           ALBEDO= .030            STYP= D                     
*******************************************************************************
JDTDB,   , X, Y, Z, VX, VY, VZ,
*******************************************************************************
$$SOE
2445673.500000000, A.D. 1983-Dec-05 00:00:00.0000,  2.417121388622425E+08,  8.852211448832765E+07,  1.551313168058322E+08, -6.578204335334300E-01,  1.532838164883366E+01,  2.092506083718542E+01,
2445674.500000000, A.D. 1983-Dec-06 00:00:00.0000,  2.416509117031119E+08,  8.984487046583809E+07,  1.569364124893541E+08, -7.592554632738369E-01,  1.529095655868653E+01,  2.085957411274605E+01,
2445675.500000000, A.D. 1983-Dec-07 00:00:00.0000,  2.415809771731225E+08,  9.116438962100013E+07,  1.587358535074200E+08, -8.593830224546261E-01,  1.525345643688880E+01,  2.079416706201607E+01,
2445676.500000000, A.D. 1983-Dec-08 00:00:00.0000,  2.415024474431135E+08,  9.248066578662089E+07,  1.605296470655589E+08, -9.582214670212131E-01,  1.521588854608227E+01,  2.072884708058570E+01,
2445677.500000000, A.D. 1983-Dec-09 00:00:00.0000,  2.414154331078217E+08,  9.379369341233246E+07,  1.623178009950393E+08, -1.055788924783343E+00,  1.517825990320687E+01,  2.066362125926604E+01,
2445678.500000000, A.D. 1983-Dec-10 00:00:00.0000,  2.413200432056138E+08,  9.510346754367808E+07,  1.641003237269705E+08, -1.152103294957631E+00,  1.514057728675357E+01,  2.059849639408748E+01,
2445679.500000000, A.D. 1983-Dec-11 00:00:00.0000,  2.412163852382486E+08,  9.640998380181685E+07,  1.658772242672548E+08, -1.247182247934200E+00,  1.510284724383868E+01,  2.053347899601059E+01,
2445680.500000000, A.D. 1983-Dec-12 00:00:00.0000,  2.411045651906502E+08,  9.771323836383249E+07,  1.676485121723668E+08, -1.341043225251096E+00,  1.506507609710648E+01,  2.046857530035813E+01,
2445681.500000000, A.D. 1983-Dec-13 00:00:00.0000,  2.409846875506748E+08,  9.901322794363105E+07,  1.694141975259365E+08, -1.433703439761703E+00,  1.502726995146881E+01,  2.040379127597707E+01,
2445682.500000000, A.D. 1983-Dec-14 00:00:00.0000,  2.408568553288554E+08,  1.003099497734147E+08,  1.711742909161118E+08, -1.525179875984176E+00,  1.498943470068854E+01,  2.033913263413953E+01,
2445683.500000000, A.D. 1983-Dec-15 00:00:00.0000,  2.407211700781083E+08,  1.016034015857172E+08,  1.729288034136796E+08, -1.615489290623635E+00,  1.495157603382009E+01,  2.027460483719446E+01,
2445684.500000000, A.D. 1983-Dec-16 00:00:00.0000,  2.405777319133880E+08,  1.028935815959906E+08,  1.746777465509238E+08, -1.704648213261543E+00,  1.491369944151201E+01,  2.021021310697805E+01,
2445685.500000000, A.D. 1983-Dec-17 00:00:00.0000,  2.404266395312746E+08,  1.041804884857309E+08,  1.764211323012003E+08, -1.792672947212189E+00,  1.487581022218324E+01,  2.014596243299472E+01,
2445686.500000000, A.D. 1983-Dec-18 00:00:00.0000,  2.402679902294803E+08,  1.054641213861314E+08,  1.781589730592086E+08, -1.879579570550053E+00,  1.483791348807867E+01,  2.008185758037774E+01,
2445687.500000000, A.D. 1983-Dec-19 00:00:00.0000,  2.401018799262592E+08,  1.067444798622547E+08,  1.798912816219426E+08, -1.965383937311346E+00,  1.480001417120675E+01,  2.001790309763653E+01,
2445688.500000000, A.D. 1983-Dec-20 00:00:00.0000,  2.399284031797058E+08,  1.080215638977126E+08,  1.816180711703016E+08, -2.050101678894273E+00,  1.476211702915228E+01,  1.995410332419528E+01,
2445689.500000000, A.D. 1983-Dec-21 00:00:00.0000,  2.397476532069228E+08,  1.092953738798424E+08,  1.833393552513432E+08, -2.133748205651780E+00,  1.472422665076088E+01,  1.989046239772514E+01,
2445690.500000000, A.D. 1983-Dec-22 00:00:00.0000,  2.395597219030433E+08,  1.105659105853674E+08,  1.850551477611610E+08, -2.216338708703576E+00,  1.468634746166562E+01,  1.982698426126261E+01,
2445691.500000000, A.D. 1983-Dec-23 00:00:00.0000,  2.393646998600865E+08,  1.118331751665281E+08,  1.867654629283680E+08, -2.297888161961021E+00,  1.464848372963194E+01,  1.976367267010551E+01,
2445692.500000000, A.D. 1983-Dec-24 00:00:00.0000,  2.391626763856292E+08,  1.130971691376658E+08,  1.884703152981652E+08, -2.378411324357232E+00,  1.461063956968501E+01,  1.970053119847178E+01,
2445693.500000000, A.D. 1983-Dec-25 00:00:00.0000,  2.389537395212775E+08,  1.143578943622375E+08,  1.901697197169748E+08, -2.457922742253626E+00,  1.457281894898227E+01,  1.963756324590292E+01,
2445694.500000000, A.D. 1983-Dec-26 00:00:00.0000,  2.387379760609240E+08,  1.156153530402412E+08,  1.918636913176152E+08, -2.536436751976473E+00,  1.453502569140121E+01,  1.957477204339622E+01,
2445695.500000000, A.D. 1983-Dec-27 00:00:00.0000,  2.385154715687827E+08,  1.168695476960238E+08,  1.935522455049934E+08, -2.613967482418221E+00,  1.449726348182744E+01,  1.951216065925539E+01,
2445696.500000000, A.D. 1983-Dec-28 00:00:00.0000,  2.382863103971986E+08,  1.181204811664464E+08,  1.952353979422911E+08, -2.690528857630194E+00,  1.445953587014873E+01,  1.944973200465969E+01,
2445697.500000000, A.D. 1983-Dec-29 00:00:00.0000,  2.380505757042373E+08,  1.193681565893838E+08,  1.969131645376198E+08, -2.766134599334021E+00,  1.442184627498642E+01,  1.938748883896478E+01,
2445698.500000000, A.D. 1983-Dec-30 00:00:00.0000,  2.378083494710620E+08,  1.206125773925363E+08,  1.985855614311234E+08, -2.840798229294859E+00,  1.438419798721731E+01,  1.932543377476197E+01,
2445699.500000000, A.D. 1983-Dec-31 00:00:00.0000,  2.375597125191139E+08,  1.218537472825396E+08,  2.002526049825090E+08, -2.914533071524653E+00,  1.434659417335420E+01,  1.926356928273291E+01,
2445700.500000000, A.D. 1984-Jan-01 00:00:00.0000,  2.373047445271084E+08,  1.230916702343626E+08,  2.019143117589893E+08, -2.987352254314960E+00,  1.430903787885453E+01,  1.920189769634037E+01,
2445701.500000000, A.D. 1984-Jan-02 00:00:00.0000,  2.370435240478633E+08,  1.243263504809909E+08,  2.035706985236253E+08, -3.059268712128240E+00,  1.427153203141789E+01,  1.914042121639441E+01,
2445702.500000000, A.D. 1984-Jan-03 00:00:00.0000,  2.367761285249673E+08,  1.255577925033958E+08,  2.052217822240585E+08, -3.130295187397206E+00,  1.423407944431226E+01,  1.907914191552371E+01,
2445703.500000000, A.D. 1984-Jan-04 00:00:00.0000,  2.365026343092949E+08,  1.267860010207926E+08,  2.068675799816265E+08, -3.200444232290586E+00,  1.419668281974702E+01,  1.901806174257139E+01,
2445704.500000000, A.D. 1984-Jan-05 00:00:00.0000,  2.362231166753688E+08,  1.280109809811928E+08,  2.085081090808557E+08, -3.269728210501474E+00,  1.415934475228770E+01,  1.895718252692168E+01,
2445705.500000000, A.D. 1984-Jan-06 00:00:00.0000,  2.359376498375638E+08,  1.292327375522516E+08,  2.101433869593239E+08, -3.338159299103002E+00,  1.412206773229088E+01,  1.889650598275398E+01,
2445706.500000000, A.D. 1984-Jan-07 00:00:00.0000,  2.356463069661480E+08,  1.304512761124128E+08,  2.117734311978875E+08, -3.405749490498625E+00,  1.408485414932965E+01,  1.883603371321439E+01,
2445707.500000000, A.D. 1984-Jan-08 00:00:00.0000,  2.353491602031499E+08,  1.316666022423473E+08,  2.133982595112657E+08, -3.472510594479274E+00,  1.404770629557675E+01,  1.877576721449168E+01,
2445708.500000000, A.D. 1984-Jan-09 00:00:00.0000,  2.350462806780435E+08,  1.328787217166817E+08,  2.150178897389705E+08, -3.538454240384957E+00,  1.401062636911630E+01,  1.871570787978487E+01,
2445709.500000000, A.D. 1984-Jan-10 00:00:00.0000,  2.347377385232422E+08,  1.340876404960086E+08,  2.166323398365766E+08, -3.603591879358578E+00,  1.397361647716262E+01,  1.865585700315257E+01,
2445710.500000000, A.D. 1984-Jan-11 00:00:00.0000,  2.344236028893955E+08,  1.352933647191708E+08,  2.182416278673169E+08, -3.667934786674738E+00,  1.393667863916971E+01,  1.859621578323652E+01,
2445711.500000000, A.D. 1984-Jan-12 00:00:00.0000,  2.341039419604807E+08,  1.364959006958088E+08,  2.198457719939945E+08, -3.731494064123724E+00,  1.389981478982455E+01,  1.853678532685612E+01,
2445712.500000000, A.D. 1984-Jan-13 00:00:00.0000,  2.337788229686882E+08,  1.376952548991620E+08,  2.214447904712007E+08, -3.794280642432529E+00,  1.386302678192141E+01,  1.847756665247341E+01,
2445713.500000000, A.D. 1984-Jan-14 00:00:00.0000,  2.334483122090955E+08,  1.388914339591131E+08,  2.230387016378251E+08, -3.856305283706032E+00,  1.382631638911942E+01,  1.841856069353050E+01,
2445714.500000000, A.D. 1984-Jan-15 00:00:00.0000,  2.331124750541305E+08,  1.400844446554662E+08,  2.246275239098501E+08, -3.917578583875081E+00,  1.378968530858806E+01,  1.835976830166291E+01,
2445715.500000000, A.D. 1984-Jan-16 00:00:00.0000,  2.327713759678235E+08,  1.412742939114479E+08,  2.262112757734171E+08, -3.978110975140737E+00,  1.375313516354678E+01,  1.830119024979349E+01,
2445716.500000000, A.D. 1984-Jan-17 00:00:00.0000,  2.324250785198480E+08,  1.424609887874248E+08,  2.277899757781554E+08, -4.037912728406834E+00,  1.371666750570544E+01,  1.824282723511204E+01,
2445717.500000000, A.D. 1984-Jan-18 00:00:00.0000,  2.320736453993527E+08,  1.436445364748268E+08,  2.293636425307634E+08, -4.096993955695398E+00,  1.368028381761250E+01,  1.818467988194581E+01,
2445718.500000000, A.D. 1984-Jan-19 00:00:00.0000,  2.317171384285847E+08,  1.448249442902698E+08,  2.309322946888339E+08, -4.155364612540859E+00,  1.364398551491697E+01,  1.812674874452600E+01,
2445719.500000000, A.D. 1984-Jan-20 00:00:00.0000,  2.313556185763079E+08,  1.460022196698708E+08,  2.324959509549132E+08, -4.213034500360686E+00,  1.360777394855016E+01,  1.806903430965523E+01,
2445720.500000000, A.D. 1984-Jan-21 00:00:00.0000,  2.309891459710170E+08,  1.471763701637473E+08,  2.340546300707876E+08, -4.270013268800934E+00,  1.357165040683209E+01,  1.801153699928030E+01,
2445721.500000000, A.D. 1984-Jan-22 00:00:00.0000,  2.306177799139504E+08,  1.483474034306965E+08,  2.356083508119876E+08, -4.326310418055741E+00,  1.353561611750716E+01,  1.795425717297470E+01,
2445722.500000000, A.D. 1984-Jan-23 00:00:00.0000,  2.302415788919030E+08,  1.495153272330470E+08,  2.371571319825026E+08, -4.381935301160350E+00,  1.349967224971275E+01,  1.789719513033461E+01,
2445723.500000000, A.D. 1984-Jan-24 00:00:00.0000,  2.298606005898435E+08,  1.506801494316778E+08,  2.387009924096998E+08, -4.436897126257501E+00,  1.346381991588439E+01,  1.784035111329193E+01,
2445724.500000000, A.D. 1984-Jan-25 00:00:00.0000,  2.294749019033354E+08,  1.518418779811993E+08,  2.402399509394390E+08, -4.491204958837322E+00,  1.342806017360019E+01,  1.778372530834777E+01,
2445725.500000000, A.D. 1984-Jan-26 00:00:00.0000,  2.290845389507668E+08,  1.530005209252914E+08,  2.417740264313768E+08, -4.544867723950149E+00,  1.339239402736722E+01,  1.772731784872928E+01,
2445726.500000000, A.D. 1984-Jan-27 00:00:00.0000,  2.286895670853895E+08,  1.541560863921935E+08,  2.433032377544546E+08, -4.597894208393402E+00,  1.335682243035227E+01,  1.767112881647283E+01,
2445727.500000000, A.D. 1984-Jan-28 00:00:00.0000,  2.282900409071708E+08,  1.553085825903408E+08,  2.448276037825630E+08, -4.650293062871611E+00,  1.332134628605887E+01,  1.761515824443617E+01,
2445728.500000000, A.D. 1984-Jan-29 00:00:00.0000,  2.278860142744594E+08,  1.564580178041448E+08,  2.463471433903770E+08, -4.702072804130746E+00,  1.328596644995209E+01,  1.755940611824176E+01,
2445729.500000000, A.D. 1984-Jan-30 00:00:00.0000,  2.274775403154682E+08,  1.576044003899106E+08,  2.478618754493569E+08, -4.753241817064946E+00,  1.325068373103439E+01,  1.750387237815449E+01,
2445730.500000000, A.D. 1984-Jan-31 00:00:00.0000,  2.270646714395762E+08,  1.587477387718894E+08,  2.493718188239077E+08, -4.803808356798428E+00,  1.321549889337195E+01,  1.744855692089498E+01,
2445731.500000000, A.D. 1984-Feb-01 00:00:00.0000,  2.266474593484516E+08,  1.598880414384594E+08,  2.508769923676934E+08, -4.853780550740848E+00,  1.318041265757456E+01,  1.739345960139134E+01,
2445732.500000000, A.D. 1984-Feb-02 00:00:00.0000,  2.262259550469986E+08,  1.610253169384343E+08,  2.523774149200994E+08, -4.903166400616219E+00,  1.314542570222975E+01,  1.733858023447112E+01,
2445733.500000000, A.D. 1984-Feb-03 00:00:00.0000,  2.258002088541297E+08,  1.621595738774925E+08,  2.538731053028390E+08, -4.951973784465691E+00,  1.311053866529363E+01,  1.728391859649592E+01,
2445734.500000000, A.D. 1984-Feb-04 00:00:00.0000,  2.253702704133670E+08,  1.632908209147254E+08,  2.553640823166983E+08, -5.000210458624569E+00,  1.307575214543803E+01,  1.722947442693975E+01,
2445735.500000000, A.D. 1984-Feb-05 00:00:00.0000,  2.249361887032719E+08,  1.644190667592994E+08,  2.568503647384156E+08, -5.047884059673160E+00,  1.304106670335648E+01,  1.717524742991360E+01,
2445736.500000000, A.D. 1984-Feb-06 00:00:00.0000,  2.244980120477097E+08,  1.655443201672300E+08,  2.583319713176897E+08, -5.095002106361435E+00,  1.300648286302999E+01,  1.712123727563789E+01,
2445737.500000000, A.D. 1984-Feb-07 00:00:00.0000,  2.240557881259476E+08,  1.666665899382631E+08,  2.598089207743141E+08, -5.141572001507642E+00,  1.297200111295359E+01,  1.706744360186428E+01,
2445738.500000000, A.D. 1984-Feb-08 00:00:00.0000,  2.236095639825897E+08,  1.677858849128603E+08,  2.612812317954306E+08, -5.187601033871134E+00,  1.293762190732505E+01,  1.701386601524878E+01,
2445739.500000000, A.D. 1984-Feb-09 00:00:00.0000,  2.231593860373522E+08,  1.689022139692860E+08,  2.627489230329009E+08, -5.233096379999076E+00,  1.290334566719640E+01,  1.696050409267740E+01,
2445740.500000000, A.D. 1984-Feb-10 00:00:00.0000,  2.227053000946798E+08,  1.700155860207918E+08,  2.642120131007897E+08, -5.278065106047348E+00,  1.286917278158990E+01,  1.690735738254622E+01,
2445741.500000000, A.D. 1984-Feb-11 00:00:00.0000,  2.222473513532053E+08,  1.711260100128962E+08,  2.656705205729571E+08, -5.322514169575565E+00,  1.283510360857917E+01,  1.685442540599714E+01,
2445742.500000000, A.D. 1984-Feb-12 00:00:00.0000,  2.217855844150558E+08,  1.722334949207562E+08,  2.671244639807554E+08, -5.366450421316475E+00,  1.280113847633639E+01,  1.680170765811086E+01,
2445743.500000000, A.D. 1984-Feb-13 00:00:00.0000,  2.213200432950073E+08,  1.733380497466275E+08,  2.685738618108279E+08, -5.409880606919587E+00,  1.276727768414679E+01,  1.674920360905830E+01,
2445744.500000000, A.D. 1984-Feb-14 00:00:00.0000,  2.208507714294895E+08,  1.744396835174119E+08,  2.700187325030045E+08, -5.452811368669328E+00,  1.273352150339115E+01,  1.669691270521206E+01,
2445745.500000000, A.D. 1984-Feb-15 00:00:00.0000,  2.203778116854426E+08,  1.755384052822873E+08,  2.714590944482923E+08, -5.495249247177697E+00,  1.269987017849726E+01,  1.664483437021892E+01,
2445746.500000000, A.D. 1984-Feb-16 00:00:00.0000,  2.199012063690306E+08,  1.766342241104190E+08,  2.728949659869574E+08, -5.537200683051648E+00,  1.266632392786130E+01,  1.659296800603479E+01,
2445747.500000000, A.D. 1984-Feb-17 00:00:00.0000,  2.194209972342097E+08,  1.777271490887494E+08,  2.743263654066938E+08, -5.578672018535152E+00,  1.263288294473974E+01,  1.654131299392328E+01,
2445748.500000000, A.D. 1984-Feb-18 00:00:00.0000,  2.189372254911573E+08,  1.788171893198635E+08,  2.757533109408773E+08, -5.619669499126192E+00,  1.259954739811277E+01,  1.648986869541899E+01,
2445749.500000000, A.D. 1984-Feb-19 00:00:00.0000,  2.184499318145618E+08,  1.799043539199276E+08,  2.771758207669020E+08, -5.660199275168694E+00,  1.256631743351993E+01,  1.643863445325655E+01,
2445750.500000000, A.D. 1984-Feb-20 00:00:00.0000,  2.179591563517761E+08,  1.809886520166990E+08,  2.785939130045942E+08, -5.700267403419558E+00,  1.253319317386859E+01,  1.638760959226673E+01,
2445751.500000000, A.D. 1984-Feb-21 00:00:00.0000,  2.174649387308367E+08,  1.820700927476051E+08,  2.800076057147034E+08, -5.739879848590759E+00,  1.250017472021611E+01,  1.633679342024026E+01,
2445752.500000000, A.D. 1984-Feb-22 00:00:00.0000,  2.169673180683504E+08,  1.831486852578877E+08,  2.814169168974662E+08, -5.779042484866684E+00,  1.246726215252635E+01,  1.628618522876068E+01,
2445753.500000000, A.D. 1984-Feb-23 00:00:00.0000,  2.164663329772515E+08,  1.842244386988128E+08,  2.828218644912410E+08, -5.817761097396517E+00,  1.243445553040099E+01,  1.623578429400690E+01,
2445754.500000000, A.D. 1984-Feb-24 00:00:00.0000,  2.159620215744311E+08,  1.852973622259419E+08,  2.842224663712102E+08, -5.856041383761936E+00,  1.240175489378650E+01,  1.618558987752652E+01,
2445755.500000000, A.D. 1984-Feb-25 00:00:00.0000,  2.154544214882398E+08,  1.863674649974634E+08,  2.856187403481491E+08, -5.893888955419613E+00,  1.236916026365732E+01,  1.613560122698070E+01,
2445756.500000000, A.D. 1984-Feb-26 00:00:00.0000,  2.149435698658679E+08,  1.874347561725823E+08,  2.870107041672568E+08, -5.931309339118667E+00,  1.233667164267565E+01,  1.608581757686138E+01,
2445757.500000000, A.D. 1984-Feb-27 00:00:00.0000,  2.144295033806037E+08,  1.884992449099652E+08,  2.883983755070484E+08, -5.968307978292619E+00,  1.230428901582899E+01,  1.603623814918183E+01,
2445758.500000000, A.D. 1984-Feb-28 00:00:00.0000,  2.139122582389731E+08,  1.895609403662407E+08,  2.897817719783061E+08, -6.004890234425603E+00,  1.227201235104524E+01,  1.598686215414105E+01,
2445759.500000000, A.D. 1984-Feb-29 00:00:00.0000,  2.133918701877613E+08,  1.906198516945507E+08,  2.911609111230860E+08, -6.041061388392132E+00,  1.223984159978712E+01,  1.593768879076313E+01,
2445760.500000000, A.D. 1984-Mar-01 00:00:00.0000,  2.128683745209210E+08,  1.916759880431527E+08,  2.925358104137792E+08, -6.076826641770016E+00,  1.220777669762580E+01,  1.588871724751206E+01,
2445761.500000000, A.D. 1984-Mar-02 00:00:00.0000,  2.123418060863680E+08,  1.927293585540714E+08,  2.939064872522254E+08, -6.112191118125459E+00,  1.217581756479558E+01,  1.583994670288342E+01,
2445762.500000000, A.D. 1984-Mar-03 00:00:00.0000,  2.118121992926665E+08,  1.937799723617963E+08,  2.952729589688762E+08, -6.147159864269552E+00,  1.214396410672955E+01,  1.579137632597293E+01,
2445763.500000000, A.D. 1984-Mar-04 00:00:00.0000,  2.112795881156080E+08,  1.948278385920258E+08,  2.966352428220068E+08, -6.181737851484978E+00,  1.211221621457951E+01,  1.574300527702421E+01,
2445764.500000000, A.D. 1984-Mar-05 00:00:00.0000,  2.107440061046846E+08,  1.958729663604552E+08,  2.979933559969741E+08, -6.215929976721621E+00,  1.208057376572016E+01,  1.569483270795582E+01,
2445765.500000000, A.D. 1984-Mar-06 00:00:00.0000,  2.102054863894614E+08,  1.969153647716072E+08,  2.993473156055193E+08, -6.249741063760954E+00,  1.204903662424193E+01,  1.564685776287034E+01,
2445766.500000000, A.D. 1984-Mar-07 00:00:00.0000,  2.096640616858485E+08,  1.979550429177057E+08,  3.006971386851146E+08, -6.283175864345510E+00,  1.201760464143242E+01,  1.559907957854547E+01,
2445767.500000000, A.D. 1984-Mar-08 00:00:00.0000,  2.091197643022782E+08,  1.989920098775899E+08,  3.020428421983500E+08, -6.316239059276668E+00,  1.198627765625425E+01,  1.555149728491194E+01,
2445768.500000000, A.D. 1984-Mar-09 00:00:00.0000,  2.085726261457877E+08,  2.000262747156699E+08,  3.033844430323631E+08, -6.348935259476109E+00,  1.195505549582038E+01,  1.550411000551868E+01,
2445769.500000000, A.D. 1984-Mar-10 00:00:00.0000,  2.080226787280120E+08,  2.010578464809241E+08,  3.047219579983066E+08, -6.381269007018789E+00,  1.192393797587393E+01,  1.545691685799009E+01,
2445770.500000000, A.D. 1984-Mar-11 00:00:00.0000,  2.074699531710895E+08,  2.020867342059371E+08,  3.060554038308563E+08, -6.413244776126974E+00,  1.189292490127852E+01,  1.540991695447804E+01,
2445771.500000000, A.D. 1984-Mar-12 00:00:00.0000,  2.069144802134813E+08,  2.031129469059820E+08,  3.073847971877578E+08, -6.444866974148509E+00,  1.186201606652508E+01,  1.536310940211408E+01,
2445772.500000000, A.D. 1984-Mar-13 00:00:00.0000,  2.063562902157085E+08,  2.041364935781468E+08,  3.087101546494126E+08, -6.476139942510314E+00,  1.183121125626427E+01,  1.531649330346655E+01,
2445773.500000000, A.D. 1984-Mar-14 00:00:00.0000,  2.057954131660063E+08,  2.051573832005086E+08,  3.100314927185032E+08, -6.507067957668842E+00,  1.180051024586217E+01,  1.527006775700350E+01,
2445774.500000000, A.D. 1984-Mar-15 00:00:00.0000,  2.052318786858967E+08,  2.061756247313559E+08,  3.113488278196603E+08, -6.537655232067555E+00,  1.176991280199857E+01,  1.522383185757319E+01,
2445775.500000000, A.D. 1984-Mar-16 00:00:00.0000,  2.046657160356762E+08,  2.071912271084654E+08,  3.126621762991704E+08, -6.567905915123055E+00,  1.173941868328564E+01,  1.517778469689282E+01,
2445776.500000000, A.D. 1984-Mar-17 00:00:00.0000,  2.040969541198177E+08,  2.082041992484328E+08,  3.139715544247273E+08, -6.597824094261427E+00,  1.170902764091776E+01,  1.513192536405355E+01,
2445777.500000000, A.D. 1984-Mar-18 00:00:00.0000,  2.035256214922788E+08,  2.092145500460603E+08,  3.152769783852272E+08, -6.627413796027096E+00,  1.167873941932963E+01,  1.508625294603231E+01,
2445778.500000000, A.D. 1984-Mar-19 00:00:00.0000,  2.029517463617109E+08,  2.102222883738003E+08,  3.165784642906082E+08, -6.656678987283312E+00,  1.164855375683994E+01,  1.504076652820028E+01,
2445779.500000000, A.D. 1984-Mar-20 00:00:00.0000,  2.023753565965599E+08,  2.112274230812537E+08,  3.178760281717328E+08, -6.685623576515682E+00,  1.161847038624847E+01,  1.499546519481238E+01,
2445780.500000000, A.D. 1984-Mar-21 00:00:00.0000,  2.017964797300505E+08,  2.122299629947156E+08,  3.191696859803113E+08, -6.714251415236216E+00,  1.158848903534818E+01,  1.495034802945711E+01,
2445781.500000000, A.D. 1984-Mar-22 00:00:00.0000,  2.012151429650446E+08,  2.132299169167606E+08,  3.204594535888616E+08, -6.742566299467464E+00,  1.155860942731250E+01,  1.490541411544367E+01,
2445782.500000000, A.D. 1984-Mar-23 00:00:00.0000,  2.006313731787702E+08,  2.142272936258548E+08,  3.217453467906984E+08, -6.770571971266704E+00,  1.152883128092535E+01,  1.486066253610492E+01,
2445783.500000000, A.D. 1984-Mar-24 00:00:00.0000,  2.000451969274184E+08,  2.152221018759804E+08,  3.230273812999454E+08, -6.798272120232141E+00,  1.149915431063574E+01,  1.481609237500081E+01,
2445784.500000000, A.D. 1984-Mar-25 00:00:00.0000,  1.994566404506134E+08,  2.162143503962567E+08,  3.243055727515593E+08, -6.825670384924249E+00,  1.146957822644085E+01,  1.477170271601768E+01,
2445785.500000000, A.D. 1984-Mar-26 00:00:00.0000,  1.988657296757665E+08,  2.172040478905460E+08,  3.255799367013595E+08, -6.852770354136239E+00,  1.144010273362690E+01,  1.472749264337228E+01,
2445786.500000000, A.D. 1984-Mar-27 00:00:00.0000,  1.982724902223278E+08,  2.181912030370309E+08,  3.268504886260533E+08, -6.879575567963005E+00,  1.141072753241817E+01,  1.468346124154255E+01,
2445787.500000000, A.D. 1984-Mar-28 00:00:00.0000,  1.976769474059558E+08,  2.191758244877614E+08,  3.281172439232548E+08, -6.906089518643888E+00,  1.138145231760008E+01,  1.463960759515785E+01,
2445788.500000000, A.D. 1984-Mar-29 00:00:00.0000,  1.970791262426237E+08,  2.201579208681695E+08,  3.293802179114919E+08, -6.932315651183981E+00,  1.135227677818282E+01,  1.459593078888492E+01,
2445789.500000000, A.D. 1984-Mar-30 00:00:00.0000,  1.964790514526807E+08,  2.211375007765591E+08,  3.306394258302065E+08, -6.958257363789420E+00,  1.132320059716226E+01,  1.455242990734360E+01,
2445790.500000000, A.D. 1984-Mar-31 00:00:00.0000,  1.958767474648814E+08,  2.221145727835809E+08,  3.318948828397481E+08, -6.983918008170364E+00,  1.129422345141590E+01,  1.450910403507828E+01,
2445791.500000000, A.D. 1984-Apr-01 00:00:00.0000,  1.952722384203926E+08,  2.230891454317045E+08,  3.331466040213690E+08, -7.009300889775077E+00,  1.126534501174674E+01,  1.446595225659846E+01,
2445792.500000000, A.D. 1984-Apr-02 00:00:00.0000,  1.946655481767811E+08,  2.240612272347007E+08,  3.343946043772253E+08, -7.034409268015271E+00,  1.123656494306784E+01,  1.442297365649115E+01,
2445793.500000000, A.D. 1984-Apr-03 00:00:00.0000,  1.940567003119800E+08,  2.250308266771447E+08,  3.356388988303908E+08, -7.059246356529496E+00,  1.120788290470263E+01,  1.438016731959647E+01,
2445794.500000000, A.D. 1984-Apr-04 00:00:00.0000,  1.934457181282296E+08,  2.259979522139495E+08,  3.368795022248885E+08, -7.083815323517029E+00,  1.117929855076791E+01,  1.433753233123253E+01,
2445795.500000000, A.D. 1984-Apr-05 00:00:00.0000,  1.928326246559860E+08,  2.269626122699341E+08,  3.381164293257428E+08, -7.108119292155820E+00,  1.115081153060514E+01,  1.429506777745247E+01,
2445796.500000000, A.D. 1984-Apr-06 00:00:00.0000,  1.922174426577899E+08,  2.279248152394308E+08,  3.393496948190544E+08, -7.132161341105613E+00,  1.112242148922784E+01,  1.425277274531678E+01,
2445797.500000000, A.D. 1984-Apr-07 00:00:00.0000,  1.916001946320884E+08,  2.288845694859295E+08,  3.405793133120996E+08, -7.155944505086962E+00,  1.109412806776112E+01,  1.421064632316731E+01,
2445798.500000000, A.D. 1984-Apr-08 00:00:00.0000,  1.909809028170041E+08,  2.298418833417606E+08,  3.418052993334524E+08, -7.179471775521012E+00,  1.106593090385560E+01,  1.416868760089192E+01,
